scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.1,0.25,0.1,126.94664207563889,39.46917635533868,459.22700626245273,74.93341603560928,1060.6808773039565,252.07402671427093,3922.8323471148697,386.005768666217,124.16877928580635,37.82297639736138,0.9781178710644635,0.4257373843147679,0.05081499698728159,0.11968410555143828,0.046836865250922954,0.11706516252222733,0.022306341469257498,1.0223716686739635
egm,0.11,0.25,0.11,152.88633215238258,41.591798950027474,516.526511913997,82.55064571798897,1034.7411872272132,251.73250303887318,3865.532841463326,384.4487757477007,138.26586866350164,42.53084426690704,0.9043703692602904,0.3713724343479479,0.24577413231265807,0.1477532102129526,0.05392351998861886,0.13362362527968125,0.02515301338043135,1.1057416673413656
egm,0.12,0.25,0.12,153.64218147238088,41.59715194043579,544.4999081573645,83.38538076551372,1033.9853379072147,251.7316185475319,3837.5594452199575,384.26858908444893,146.7091075886305,44.68023056790105,0.95487519236378,0.389105456916449,0.11357081832800418,0.1485922245119573,0.05410308054713415,0.14188702896461722,0.025961437153431872,1.047257283461846
egm,0.13,0.25,0.13,156.79812676588583,41.70972558125901,592.7188597825885,85.32205147735073,1030.8293926137098,251.71299056276746,3789.3404935947333,383.84322035703474,161.2396730389258,48.53521531425143,1.028326526372803,0.4130873204587199,-0.0694045123453898,0.152108707696351,0.05492516855197425,0.15641741901644463,0.02753233997786491,0.9724537628405654
egm,0.14,0.25,0.14,158.78828688259085,41.7254304322491,642.3967275958342,91.78957606913033,1028.8392324970048,251.71038771047836,3739.6626257814887,382.34819733773054,176.73331054567268,53.23331637943218,1.1130122631548416,0.4448929344689749,-0.2653127352232211,0.1543373171114498,0.05541249279005629,0.17177932660746117,0.030181260710216557,0.8984626972262575
egm,0.15,0.25,0.15,285.2612818818602,123.4711788806692,655.8470027190143,92.14208583132658,902.3662374977355,223.28009049607084,3726.212350658308,382.26339911246436,158.82460163956264,48.03974642331197,0.5567688702504646,0.2940007679800957,0.9543288120337751,0.3161258367477164,0.15761092551816275,0.17600902498300885,0.030618784516296325,1.796077427155987
egm,0.16,0.25,0.16,288.3326746739042,123.50911570717687,703.4087184969424,98.11791219723644,899.2948447056915,223.25910768286025,3678.6506348803796,380.7733519935687,171.957572776113,52.10185709643368,0.5963860078313774,0.3129143535029268,0.868154156578717,0.3206208468461371,0.15873880655609868,0.1912137868780832,0.03321364307095124,1.6767663675348008
egm,0.17,0.25,0.17,288.58612555711386,123.5091917677863,720.9480194271256,98.49970097236915,899.0413938224818,223.2590656053724,3661.111333950197,380.6747682611978,177.03971639670922,53.44890920339197,0.6134727234545149,0.32130565968497476,0.8288590924890762,0.3209931461888795,0.15883000213283238,0.19692053960272513,0.033809523311498835,1.6300643235919579
egm,0.18,0.25,0.18,411.910982052031,169.55607562798988,900.4026727186218,156.3026642370465,775.7165373275648,190.65641359196704,3481.6566806587007,360.8115123367932,200.61060223480493,63.84402234557886,0.4870241653558646,0.25340409587073504,1.1662610736423387,0.5310070911613062,0.2545789375782929,0.2586132853708807,0.05228453783951083,2.053286204534241
egm,0.19,0.25,0.19,411.9453482144316,169.5560781756561,927.3766838501492,156.85358807756612,775.6821711651642,190.65641132625626,3454.682669527173,360.57235361235894,208.22449655420536,65.8182042026675,0.5054663135698705,0.26232084082493434,1.120067514519684,0.531074921569542,0.2545987660716265,0.2684404828351645,0.05335203612543208,1.9783712052687963
egm,0.2,0.25,0.2,411.94534821569937,169.5560781756561,981.1429801385801,160.60272111574673,775.6821711638963,190.65641132625623,3400.9163732387424,358.9181470092874,223.7794269346722,70.1774855285453,0.5432260077797958,0.28109465204985884,1.0253985393533782,0.5310749215720444,0.25459876607235804,0.2884937094775498,0.05618744569777272,1.8408544246382326
