scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.1,0.1,0.1,119.00089630185488,115.97526599382195,335.238403621418,127.43527915712521,539.6303568882771,234.70952601753206,7097.66213031264,1306.067831505936,25.48794463127164,15.452076835624613,0.2141827954523932,0.2458288066635569,0.7992551505527284,0.22052298352535482,0.23534803897182144,0.04723222907296255,0.01994757470854597,4.668909087155283
mu,0.11,0.11,0.1,125.12286379717077,116.05602769928343,329.1164361261021,127.36173338509231,539.6303568895449,234.70952601753206,7097.662130311373,1306.067831505936,25.022495664660816,15.277916123219304,0.19998339955855945,0.2220731129008528,0.8551397528252562,0.2318677261197552,0.23753727423529394,0.04636969611734164,0.019869574465373057,5.000415045485705
mu,0.12,0.12,0.1,125.1228637984385,116.05602769928343,329.1164361248343,127.36173338509232,572.3467775608341,236.97874542755434,7064.945709640085,1305.6580012827153,26.662445742693645,15.893667371429805,0.21309011745163065,0.23494743127132528,0.8405414523219622,0.21861372982944652,0.2220581105648197,0.046584425365895805,0.019977501011093673,4.692850198587882
mu,0.13,0.13,0.1,128.18384754546258,116.09638748400569,326.0554523778102,127.32494456843794,590.1134593172675,237.2265250407069,7047.179027883651,1305.6130046514945,27.303082576817832,16.116226462929045,0.2129993996875022,0.23026768282459054,0.8606864539960509,0.21721898648738677,0.2152443583465402,0.04626751372254103,0.019997790349822627,4.6948489125656225
mu,0.14,0.14,0.1,128.18384754673033,116.09638748400567,326.05545237654246,127.32494456843794,590.1134593210706,237.2265250407069,7047.179027879847,1305.6130046514947,27.30308257690238,16.11622646295906,0.2129993996860552,0.23026768282134305,0.8606864540061154,0.21721898648813515,0.21524435834527503,0.04626751372238611,0.019997790349821118,4.694848912597517
mu,0.15,0.15,0.1,128.18384754673033,116.09638748400567,326.05545237654246,127.32494456843794,590.1160605764838,237.2265250549686,7047.1764266244345,1305.6130046489034,27.30321300868756,16.116271089045867,0.21300041722287966,0.23026864499566743,0.8606852961407899,0.21721802897807535,0.21524325338435743,0.046267530800661615,0.01999779908764341,4.6948264845585665
mu,0.16,0.16,0.1,128.18384754673033,116.09638748400567,326.05545237654246,127.32494456843794,593.2693819818645,237.24629046077484,7044.023105219053,1305.6094131709508,27.46139724895651,16.17107194241956,0.21423445913452754,0.23143857652778219,0.8592803796087837,0.21606348050277227,0.21391523431275822,0.046288242884234956,0.020008387015592946,4.667783157013291
mu,0.17,0.17,0.1,128.18384754673033,116.09638748400567,326.05545237654246,127.32494456843794,625.9858026493503,239.49147483457818,7011.306684551568,1305.199439005224,29.110990753527602,16.81181342851371,0.22710342457863097,0.2439445187444785,0.8445581523658249,0.204771173729851,0.20132933621520568,0.046504234809034956,0.020117859994874473,4.403280143641189
mu,0.18,0.18,0.1,128.18384754673033,116.09638748400567,326.05545237654246,127.32494456843794,625.9858026493503,239.49147483457818,7011.306684551568,1305.199439005224,29.110990753527602,16.81181342851371,0.22710342457863097,0.2439445187444785,0.8445581523658249,0.204771173729851,0.20132933621520568,0.046504234809034956,0.020117859994874473,4.403280143641189
mu,0.19,0.19,0.1,128.18384754799808,116.09638748400567,326.05545237527474,127.32494456843794,625.9858026493503,239.49147483457818,7011.306684551568,1305.199439005224,29.110990753414413,16.811813428478228,0.22710342457550187,0.24394451873952744,0.8445581523776335,0.20477117373187623,0.20132933621550717,0.04650423480885414,0.020117859994859988,4.403280143701858
mu,0.2,0.2,0.1,128.18384754799808,116.09638748400567,326.05545237527474,127.32494456843794,625.9858026518858,239.49147483457816,7011.306684549031,1305.199439005224,29.11099075354286,16.811813428523156,0.22710342457650393,0.24394451874048112,0.8445581523764921,0.2047711737310468,0.2013293362145682,0.04650423480887097,0.020117859994868613,4.40328014368243
mu,0.21,0.21,0.1,131.24483129502218,116.13673324291473,322.99446862825073,127.28814511908108,741.9206666431392,266.07716776627785,6895.371820557779,1300.0402620270916,34.75320515309552,19.64307254209523,0.2647967528334476,0.27803568041228727,0.8192098777490568,0.17689874025055352,0.16890273373397277,0.04684221199867408,0.02046376019582925,3.776481355226368
mu,0.22,0.22,0.1,131.24743254789988,116.13673327204641,322.99186737537303,127.28814509250155,1323.3894975878754,639.455284259003,6313.902989613043,1162.7547813409458,67.69886166988148,44.01463253222193,0.5158109408743992,0.566381002907849,0.511673350317592,0.09917521091645569,0.09998858024568344,0.051155658854234,0.022252518985514693,1.9386948216042232
mu,0.23,0.23,0.1,131.24743254789988,116.13673327204641,322.99186737537303,127.28814509250155,1930.0070209304708,864.396104551819,5707.285466270447,1006.8371847193733,109.22470505847551,67.94956184599937,0.8322045082185742,0.9001709664628378,0.16367156470400193,0.0680036036784076,0.06744304446173235,0.056592905556280035,0.024435360744510498,1.2016277130492965
mu,0.24,0.24,0.1,131.24743254789988,116.13673327204641,322.99186737537303,127.28814509250155,1965.7844253411781,865.0204386989373,5671.50806185974,1006.300841066473,111.951243914863,69.04978534069902,0.8529785439727016,0.9200375026471467,0.14281483344620213,0.0667659336679915,0.06598103202422341,0.05694990888710136,0.024613256466318297,1.1723624317002792
mu,0.25,0.25,0.1,137.3694000432158,116.21738277082969,316.8698998800571,127.21451425875367,1973.1372743458826,865.051688487681,5664.155212855036,1006.273977772756,110.38324111468698,68.48646741599602,0.803550434667116,0.8430390709272579,0.20005188715223493,0.06961978866308494,0.06633850781753381,0.05594301144165466,0.02456031408344723,1.244476957335312
mu,0.26,0.26,0.1,137.3694000432158,116.21738277082969,316.8698998800571,127.21451425875367,2092.1622837183477,872.7913192254899,5545.130203482572,999.5684344669062,119.5541365211422,72.49618827134601,0.8703112664358366,0.9059006828291686,0.13006206113182386,0.06565905575884515,0.061935103548562895,0.05714381597046173,0.02514808093929583,1.1490141959155307
mu,0.27,0.27,0.1,140.43038379023983,116.2576865398632,313.808916133033,127.17768285588119,2211.1605787216963,880.4629175785554,5426.131908479224,992.8176030203385,127.87781725697468,76.32904240362916,0.9106135994613896,0.9293801084389464,0.09025726149805308,0.06350980799025671,0.05834334088163514,0.05783289485510939,0.02571597808506656,1.0981606255292922
mu,0.28,0.28,0.1,140.43038379023983,116.2576865398632,313.808916133033,127.17768285588119,2211.821466493946,880.4631656143201,5425.471020706973,992.8173830541058,127.93162002546215,76.35188566069127,0.9109967271509631,0.9297325229044482,0.0898622995417562,0.06349083138832273,0.058322637182696487,0.057839939598855646,0.02571964011760814,1.097698784415378
mu,0.29,0.29,0.1,143.49136753726393,116.29797634138194,310.74793238600887,127.14084078332796,2211.821466493946,880.4631656143201,5425.471020706973,992.8173830541058,126.68373766936493,75.94120037031259,0.882866613118492,0.8900050752030984,0.12100815481705482,0.06487475129026499,0.058579821291326294,0.057275751948540767,0.02567112710653745,1.1326739341379843
